warehouse_id,product_id,stock_level,reorder_level,avg_daily_sales,days_until_reorder
W127_076,PID1076,107,32,74,1.4
W127_077,PID1077,26,91,16,1.6
W127_078,PID1078,28,98,23,1.2
W127_079,PID1079,183,54,94,1.9
W127_080,PID1080,123,24,95,1.3
W127_081,PID1081,fifteen,43,18,1.3
W127_082,PID1082,fifty,70,81,1.4
W127_083,PID1083,19,43,13,1.5
W127_084,PID1084,112,58,57,2.0
W127_085,PID1085,73,90,57,1.3
W127_086,PID1086,121,65,62,2.0
W127_087,PID1087,-89,53,87,1.5
W127_088,PID1088,60,83,38,1.6
W127_089,PID1089,89,56,53,1.7
W127_090,PID1090,twenty,85,86,1.3
W127_091,PID1091,fifteen,84,67,1.4
W127_092,PID1092,48,41,29,1.7
W127_093,PID1093,150,51,84,1.8
W127_094,PID1094,89,71,67,1.3
W127_095,PID1095,115,72,73,1.6
W127_096,PID1096,28,84,17,1.6
W127_097,PID1097,54,33,42,1.3
W127_098,PID1098,137,78,69,2.0
W127_099,PID1099,111,26,69,1.6
W128_000,PID1000,99,66,68,1.5
W128_001,PID1001,163,58,94,1.7
W128_002,PID1002,52,89,34,1.5
W128_003,PID1003,131,42,79,1.7
W128_004,PID1004,28,95,15,1.9
W128_005,PID1005,171,72,95,1.8
W128_006,PID1006,61,71,49,1.2
W128_007,PID1007,23,59,16,1.4
W128_008,PID1008,101,52,81,1.2
W128_009,PID1009,98,77,70,1.4
W128_010,PID1010,171,55,88,1.9
W128_011,PID1011,49,96,30,1.6
W128_012,PID1012,102,43,52,2.0
W128_013,PID1013,32,30,26,1.2
W128_014,PID1014,146,67,98,1.5
W128_015,PID1015,96,41,54,1.8
W128_016,PID1016,57,53,46,1.2
W128_017,PID1017,109,28,68,1.6
W128_018,PID1018,120,99,75,1.6
W128_019,PID1019,,76,48,1.5
W128_020,PID1020,47,42,39,1.2
W128_021,PID1021,ten,39,53,1.2
W128_022,PID1022,73,39,45,1.6
W128_023,PID1023,one hundred,40,55,1.9
W128_024,PID1024,97,49,59,1.6
W128_025,PID1025,163,85,96,1.7
W128_026,PID1026,156,78,92,1.7
W128_027,PID1027,twenty,50,22,1.6
W128_028,PID1028,28,20,17,1.6
W128_029,PID1029,128,77,70,1.8
W128_030,PID1030,fifteen,20,92,1.9
W128_031,PID1031,115,41,75,1.5
W128_032,PID1032,54,93,40,1.4
W128_033,PID1033,fifty,67,41,1.5
W128_034,PID1034,fifteen,52,17,1.2
W128_035,PID1035,,45,88,1.9
W128_036,PID1036,41,38,30,1.4
W128_037,PID1037,152,32,92,1.7
W128_038,PID1038,69,30,53,1.3
W128_039,PID1039,189,91,97,1.9
W128_040,PID1040,57,46,38,1.5
W128_041,PID1041,157,96,90,1.7
W128_042,PID1042,69,77,55,1.3
W128_043,PID1043,96,87,66,1.5
W128_044,PID1044,twenty,73,67,1.4
W128_045,PID1045,-67,40,41,1.3
W128_046,PID1046,zero,34,73,1.5
W128_047,PID1047,107,35,56,1.9
W128_048,PID1048,67,36,44,1.5
W128_049,PID1049,103,69,82,1.3
W128_050,PID1050,-56,20,17,1.6
W128_051,PID1051,22,52,12,1.8
W128_052,PID1052,100,90,64,1.6
W128_053,PID1053,71,37,56,1.3
W128_054,PID1054,-24,74,48,1.5
W128_055,PID1055,-25,44,69,1.7
W128_056,PID1056,42,54,23,1.8
W128_057,PID1057,83,70,44,1.9
W128_058,PID1058,-68,57,29,1.2
W128_059,PID1059,126,62,64,2.0
W128_060,PID1060,147,37,94,1.6
W128_061,PID1061,103,40,55,1.9
W128_062,PID1062,167,75,92,1.8
W128_063,PID1063,62,96,42,1.5
W128_064,PID1064,118,23,73,1.6
W128_065,PID1065,70,74,39,1.8
W128_066,PID1066,104,84,58,1.8
W128_067,PID1067,-67,21,28,1.6
W128_068,PID1068,128,70,71,1.8
W128_069,PID1069,146,91,78,1.9
W128_070,PID1070,-46,87,75,1.6
W128_071,PID1071,33,53,19,1.7
W128_072,PID1072,120,41,68,1.8
W128_073,PID1073,66,79,34,1.9
W128_074,PID1074,41,53,34,1.2
W128_075,PID1075,91,90,62,1.5
W128_076,PID1076,126,51,77,1.6
W128_077,PID1077,26,47,18,1.4
W128_078,PID1078,55,84,38,1.4
W128_079,PID1079,128,85,66,1.9
W128_080,PID1080,99,27,79,1.3
W128_081,PID1081,170,38,95,1.8
W128_082,PID1082,107,40,58,1.8
W128_083,PID1083,45,32,25,1.8
W128_084,PID1084,89,55,54,1.6
W128_085,PID1085,115,28,86,1.3
W128_086,PID1086,,72,67,1.7
W128_087,PID1087,120,47,88,1.4
W128_088,PID1088,24,56,17,1.4
W128_089,PID1089,-4,73,12,1.8
W128_090,PID1090,164,93,84,2.0
W128_091,PID1091,-79,28,37,1.7
W128_092,PID1092,107,46,87,1.2
W128_093,PID1093,zero,68,71,1.5
W128_094,PID1094,96,38,80,1.2
W128_095,PID1095,88,75,53,1.7
W128_096,PID1096,50,87,32,1.6
W128_097,PID1097,157,37,95,1.7
W128_098,PID1098,74,74,53,1.4
W128_099,PID1099,76,93,39,1.9
W129_000,PID1000,49,86,25,2.0
W129_001,PID1001,109,63,83,1.3
W129_002,PID1002,81,71,57,1.4
W129_003,PID1003,71,94,47,1.5
W129_004,PID1004,,60,49,1.3
W129_005,PID1005,one hundred,78,64,1.4
W129_006,PID1006,84,56,63,1.3
W129_007,PID1007,36,36,20,1.8
W129_008,PID1008,70,45,52,1.3
W129_009,PID1009,71,75,36,2.0
W129_010,PID1010,120,33,83,1.4
W129_011,PID1011,88,62,57,1.5
W129_012,PID1012,25,69,14,1.8
W129_013,PID1013,74,26,46,1.6
W129_014,PID1014,73,88,59,1.2
W129_015,PID1015,zero,62,10,1.6
W129_016,PID1016,,56,63,1.2
W129_017,PID1017,52,65,32,1.6
W129_018,PID1018,99,34,56,1.8
W129_019,PID1019,122,90,63,1.9
W129_020,PID1020,fifteen,31,74,1.8
W129_021,PID1021,76,88,63,1.2
W129_022,PID1022,,33,70,1.8
W129_023,PID1023,65,58,36,1.8
W129_024,PID1024,zero,43,41,1.6
W129_025,PID1025,73,88,51,1.4
W129_026,PID1026,95,61,65,1.5
W129_027,PID1027,21,77,16,1.3
W129_028,PID1028,122,48,79,1.5
W129_029,PID1029,180,75,96,1.9
W129_030,PID1030,125,70,85,1.5
W129_031,PID1031,49,100,33,1.5
W129_032,PID1032,fifty,56,10,1.9
W129_033,PID1033,twenty,62,20,1.4
W129_034,PID1034,,26,72,1.9
W129_035,PID1035,,86,16,1.4
W129_036,PID1036,112,61,66,1.7
W129_037,PID1037,-8,53,90,1.8
W129_038,PID1038,27,50,19,1.4
W129_039,PID1039,90,34,65,1.4
W129_040,PID1040,96,84,52,1.8
W129_041,PID1041,133,49,83,1.6
W129_042,PID1042,,40,28,1.7
W129_043,PID1043,fifteen,70,32,1.4
W129_044,PID1044,74,49,60,1.2
W129_045,PID1045,121,92,62,2.0
W129_046,PID1046,29,97,23,1.3
W129_047,PID1047,-87,20,10,1.4
W129_048,PID1048,82,99,51,1.6
W129_049,PID1049,57,44,47,1.2
W129_050,PID1050,79,91,47,1.7
W129_051,PID1051,19,67,12,1.6
W129_052,PID1052,23,71,19,1.2
W129_053,PID1053,131,87,89,1.5
W129_054,PID1054,101,84,51,2.0
W129_055,PID1055,86,25,45,1.9
W129_056,PID1056,71,61,57,1.2
W129_057,PID1057,23,100,13,1.8
W129_058,PID1058,one hundred,55,20,1.9
W129_059,PID1059,fifty,77,56,1.6
W129_060,PID1060,ten,73,75,1.5
W129_061,PID1061,114,75,85,1.3
W129_062,PID1062,zero,49,41,1.2
W129_063,PID1063,110,96,72,1.5
W129_064,PID1064,154,78,87,1.8
W129_065,PID1065,130,37,85,1.5
W129_066,PID1066,171,81,89,1.9
W129_067,PID1067,fifty,89,60,1.8
W129_068,PID1068,-71,58,83,1.6
W129_069,PID1069,58,86,35,1.7
W129_070,PID1070,141,60,95,1.5
W129_071,PID1071,96,59,59,1.6
W129_072,PID1072,,35,63,1.7
W129_073,PID1073,74,66,59,1.3
W129_074,PID1074,110,46,76,1.4
W129_075,PID1075,109,97,75,1.5
W129_076,PID1076,111,72,75,1.5
W129_077,PID1077,,78,10,1.4
W129_078,PID1078,152,59,87,1.7
W129_079,PID1079,28,23,18,1.6
W129_080,PID1080,55,40,37,1.5
W129_081,PID1081,94,50,48,2.0
W129_082,PID1082,146,49,76,1.9
W129_083,PID1083,157,53,83,1.9
W129_084,PID1084,56,78,43,1.3
W129_085,PID1085,122,55,77,1.6
W129_086,PID1086,41,68,25,1.6
W129_087,PID1087,zero,28,89,1.5
W129_088,PID1088,103,35,67,1.5
W129_089,PID1089,32,32,25,1.3
W129_090,PID1090,50,24,26,1.9
W129_091,PID1091,70,57,58,1.2
W129_092,PID1092,115,32,61,1.9
W129_093,PID1093,-11,55,88,1.4
W129_094,PID1094,zero,90,33,1.4
W129_095,PID1095,70,36,47,1.5
W129_096,PID1096,80,75,58,1.4
W129_097,PID1097,102,84,55,1.9
W129_098,PID1098,124,75,70,1.8
W129_099,PID1099,31,41,19,1.6
W130_000,PID1000,162,45,88,1.8
W130_001,PID1001,38,98,27,1.4
W130_002,PID1002,94,83,53,1.8
W130_003,PID1003,20,52,12,1.7
W130_004,PID1004,31,88,25,1.2
W130_005,PID1005,-49,53,89,1.4
W130_006,PID1006,135,43,87,1.6
W130_007,PID1007,22,48,16,1.4
W130_008,PID1008,32,32,19,1.7
W130_009,PID1009,32,52,24,1.3
W130_010,PID1010,117,34,81,1.4
W130_011,PID1011,35,84,29,1.2
W130_012,PID1012,193,95,97,2.0
W130_013,PID1013,38,98,28,1.4
W130_014,PID1014,176,41,94,1.9
W130_015,PID1015,123,76,97,1.3
W130_016,PID1016,100,60,67,1.5
W130_017,PID1017,66,41,48,1.4
W130_018,PID1018,133,40,67,2.0
W130_019,PID1019,91,79,72,1.3
W130_020,PID1020,23,45,17,1.4
W130_021,PID1021,118,44,86,1.4
W130_022,PID1022,91,32,46,2.0
W130_023,PID1023,,43,51,1.3
W130_024,PID1024,54,32,43,1.3
W130_025,PID1025,86,51,48,1.8
W130_026,PID1026,136,46,88,1.5
W130_027,PID1027,146,39,80,1.8
W130_028,PID1028,68,93,47,1.4
W130_029,PID1029,154,94,92,1.7
W130_030,PID1030,39,74,30,1.3
W130_031,PID1031,101,96,68,1.5
W130_032,PID1032,36,21,20,1.8
W130_033,PID1033,143,68,78,1.8
W130_034,PID1034,140,70,95,1.5
W130_035,PID1035,28,44,19,1.5
W130_036,PID1036,83,31,43,1.9
W130_037,PID1037,twenty,51,89,1.5
W130_038,PID1038,54,87,40,1.4
W130_039,PID1039,70,24,42,1.7
W130_040,PID1040,fifty,42,84,1.7
W130_041,PID1041,147,31,79,1.9
W130_042,PID1042,44,82,23,1.9
W130_043,PID1043,,88,71,1.9
W130_044,PID1044,80,33,61,1.3
W130_045,PID1045,one hundred,20,40,1.5
W130_046,PID1046,91,71,76,1.2
W130_047,PID1047,71,55,51,1.4
W130_048,PID1048,,83,32,1.4
W130_049,PID1049,85,64,43,2.0
W130_050,PID1050,14,50,11,1.3
W130_051,PID1051,39,33,20,1.9
W130_052,PID1052,126,69,72,1.8
W130_053,PID1053,ten,51,36,1.6
W130_054,PID1054,82,31,47,1.7
W130_055,PID1055,107,22,59,1.8
W130_056,PID1056,64,58,40,1.6
W130_057,PID1057,-41,92,54,1.8
W130_058,PID1058,105,83,86,1.2
W130_059,PID1059,fifteen,39,78,1.9
W130_060,PID1060,61,65,31,2.0
W130_061,PID1061,29,99,24,1.2
W130_062,PID1062,96,72,55,1.7
W130_063,PID1063,-94,56,84,1.3
W130_064,PID1064,79,24,50,1.6
W130_065,PID1065,92,63,60,1.5
W130_066,PID1066,126,32,69,1.8
W130_067,PID1067,173,72,89,1.9
W130_068,PID1068,,31,82,1.3
W130_069,PID1069,25,23,17,1.5
W130_070,PID1070,172,56,100,1.7
W130_071,PID1071,113,34,75,1.5
W130_072,PID1072,-86,74,29,1.2
W130_073,PID1073,181,42,99,1.8
W130_074,PID1074,127,27,95,1.3
W130_075,PID1075,104,84,59,1.8
W130_076,PID1076,70,34,39,1.8
W130_077,PID1077,52,26,37,1.4
W130_078,PID1078,73,95,56,1.3
W130_079,PID1079,31,43,21,1.5
W130_080,PID1080,157,90,82,1.9
W130_081,PID1081,46,58,26,1.8
W130_082,PID1082,23,23,13,1.8
W130_083,PID1083,64,60,44,1.5
W130_084,PID1084,57,69,39,1.5
W130_085,PID1085,one hundred,33,38,1.4
W130_086,PID1086,108,85,85,1.3
W130_087,PID1087,100,71,57,1.8
W130_088,PID1088,67,68,43,1.6
W130_089,PID1089,twenty,27,65,1.4
W130_090,PID1090,33,36,19,1.7
W130_091,PID1091,18,69,14,1.3
W130_092,PID1092,ten,59,88,1.6
W130_093,PID1093,-65,48,99,1.2
W130_094,PID1094,-91,45,100,1.2
W130_095,PID1095,125,84,89,1.4
W130_096,PID1096,65,80,53,1.2
W130_097,PID1097,45,98,36,1.2
W130_098,PID1098,87,77,58,1.5
W130_099,PID1099,39,96,32,1.2
W131_000,PID1000,41,37,33,1.2
W131_001,PID1001,26,47,18,1.4
W131_002,PID1002,126,31,68,1.9
W131_003,PID1003,40,57,25,1.6
W131_004,PID1004,59,74,33,1.8
W131_005,PID1005,35,76,27,1.3
W131_006,PID1006,48,43,27,1.8
W131_007,PID1007,84,30,60,1.4
W131_008,PID1008,,39,67,1.4
W131_009,PID1009,88,76,56,1.6
W131_010,PID1010,120,33,83,1.4
W131_011,PID1011,45,95,31,1.5
W131_012,PID1012,-20,30,48,1.4
W131_013,PID1013,51,22,39,1.3
W131_014,PID1014,20,70,13,1.5
W131_015,PID1015,63,75,43,1.5
W131_016,PID1016,118,74,95,1.2
W131_017,PID1017,109,69,73,1.5
W131_018,PID1018,129,60,69,1.9
W131_019,PID1019,114,89,75,1.5
W131_020,PID1020,15,20,12,1.2
W131_021,PID1021,72,24,41,1.8
W131_022,PID1022,61,75,45,1.4
W131_023,PID1023,116,74,81,1.4
W131_024,PID1024,42,97,22,1.9
W131_025,PID1025,53,39,27,2.0
W131_026,PID1026,50,49,38,1.3
W131_027,PID1027,88,30,57,1.5
W131_028,PID1028,115,26,67,1.7
W131_029,PID1029,twenty,72,16,1.9
W131_030,PID1030,81,26,45,1.8
W131_031,PID1031,twenty,100,62,1.8
W131_032,PID1032,127,81,77,1.6
W131_033,PID1033,105,76,71,1.5
W131_034,PID1034,92,50,48,1.9
W131_035,PID1035,58,58,34,1.7
W131_036,PID1036,-14,66,44,1.6
W131_037,PID1037,111,43,73,1.5
W131_038,PID1038,27,36,19,1.4
W131_039,PID1039,97,34,55,1.8
W131_040,PID1040,one hundred,56,81,1.9
W131_041,PID1041,27,61,16,1.7
W131_042,PID1042,ten,26,25,1.3
W131_043,PID1043,77,21,45,1.7
W131_044,PID1044,166,41,98,1.7
W131_045,PID1045,102,75,78,1.3
W131_046,PID1046,48,80,31,1.5
W131_047,PID1047,25,36,19,1.3
W131_048,PID1048,28,67,16,1.8
W131_049,PID1049,one hundred,99,97,1.2
W131_050,PID1050,98,98,50,2.0
W131_051,PID1051,121,29,65,1.9
W131_052,PID1052,96,54,80,1.2
W131_053,PID1053,137,29,91,1.5
W131_054,PID1054,100,50,55,1.8
W131_055,PID1055,90,83,72,1.2
W131_056,PID1056,88,78,65,1.4
W131_057,PID1057,84,47,54,1.6
W131_058,PID1058,175,68,97,1.8
W131_059,PID1059,,97,41,1.7
W131_060,PID1060,-54,44,98,1.5
W131_061,PID1061,70,37,36,1.9
W131_062,PID1062,148,73,77,1.9
W131_063,PID1063,137,24,70,2.0
W131_064,PID1064,46,47,34,1.4
W131_065,PID1065,99,63,50,2.0
W131_066,PID1066,-32,21,84,1.7
W131_067,PID1067,54,88,30,1.8
W131_068,PID1068,89,39,46,1.9
W131_069,PID1069,70,74,37,1.9
W131_070,PID1070,67,63,37,1.8
W131_071,PID1071,115,64,81,1.4
W131_072,PID1072,107,90,67,1.6
W131_073,PID1073,30,80,18,1.7
W131_074,PID1074,114,39,94,1.2
W131_075,PID1075,24,39,13,1.8
W131_076,PID1076,166,86,96,1.7
W131_077,PID1077,18,100,14,1.3
W131_078,PID1078,15,23,13,1.2
W131_079,PID1079,,85,87,1.6
W131_080,PID1080,ten,64,38,1.3
W131_081,PID1081,165,79,93,1.8
W131_082,PID1082,65,64,53,1.2
W131_083,PID1083,43,89,36,1.2
W131_084,PID1084,193,90,97,2.0
W131_085,PID1085,one hundred,66,53,1.7
W131_086,PID1086,27,93,18,1.5
W131_087,PID1087,117,97,90,1.3
W131_088,PID1088,fifteen,72,20,1.6
W131_089,PID1089,one hundred,100,30,1.6
W131_090,PID1090,-12,36,18,1.8
W131_091,PID1091,113,45,69,1.6
W131_092,PID1092,-18,49,82,1.7
W131_093,PID1093,45,45,24,1.9
W131_094,PID1094,-39,57,82,1.7
W131_095,PID1095,123,61,72,1.7
W131_096,PID1096,121,93,74,1.6
W131_097,PID1097,17,29,13,1.3
W131_098,PID1098,49,78,26,1.9
W131_099,PID1099,32,40,18,1.8
W132_000,PID1000,126,100,96,1.3
W132_001,PID1001,137,23,75,1.8
W132_002,PID1002,58,97,31,1.9
W132_003,PID1003,87,73,53,1.6
W132_004,PID1004,103,44,75,1.4
W132_005,PID1005,87,62,71,1.2
W132_006,PID1006,,67,10,1.8
W132_007,PID1007,129,91,73,1.8
W132_008,PID1008,-22,52,47,1.4
W132_009,PID1009,101,54,60,1.7
W132_010,PID1010,one hundred,32,25,1.9
W132_011,PID1011,140,73,86,1.6
W132_012,PID1012,102,35,53,1.9
W132_013,PID1013,157,29,88,1.8
W132_014,PID1014,119,53,96,1.2
W132_015,PID1015,59,79,36,1.6
W132_016,PID1016,149,23,79,1.9
W132_017,PID1017,-83,52,84,1.3
W132_018,PID1018,94,52,69,1.4
W132_019,PID1019,121,23,70,1.7
W132_020,PID1020,96,34,72,1.3
W132_021,PID1021,71,25,53,1.3
W132_022,PID1022,fifty,85,13,1.6
W132_023,PID1023,zero,40,89,1.7
W132_024,PID1024,115,27,92,1.2
W132_025,PID1025,136,97,72,1.9
W132_026,PID1026,70,41,40,1.8
W132_027,PID1027,69,57,37,1.9
W132_028,PID1028,150,66,97,1.5
W132_029,PID1029,177,31,89,2.0
W132_030,PID1030,68,42,40,1.7
W132_031,PID1031,-92,24,16,1.3
W132_032,PID1032,fifty,25,20,1.9
W132_033,PID1033,37,79,19,1.9
W132_034,PID1034,64,30,45,1.4
W132_035,PID1035,90,96,66,1.4
W132_036,PID1036,56,82,44,1.3
W132_037,PID1037,91,23,49,1.9
W132_038,PID1038,75,72,55,1.4
W132_039,PID1039,fifty,92,92,1.2
W132_040,PID1040,,28,51,1.3
W132_041,PID1041,83,21,55,1.5
W132_042,PID1042,,86,92,1.7
W132_043,PID1043,91,32,63,1.4
W132_044,PID1044,141,21,84,1.7
W132_045,PID1045,58,30,37,1.6
W132_046,PID1046,22,38,16,1.4
W132_047,PID1047,87,72,63,1.4
W132_048,PID1048,37,48,29,1.3
W132_049,PID1049,73,30,40,1.8
W132_050,PID1050,26,58,15,1.7
W132_051,PID1051,82,23,42,2.0
W132_052,PID1052,37,100,27,1.4
W132_053,PID1053,99,82,69,1.4
W132_054,PID1054,58,88,46,1.3
W132_055,PID1055,118,46,81,1.5
W132_056,PID1056,fifteen,38,47,1.9
W132_057,PID1057,-64,98,54,1.6
W132_058,PID1058,113,71,66,1.7
W132_059,PID1059,175,21,92,1.9
W132_060,PID1060,zero,80,25,1.2
W132_061,PID1061,ten,73,81,1.4
W132_062,PID1062,118,96,96,1.2
W132_063,PID1063,76,61,58,1.3
W132_064,PID1064,54,60,31,1.7
W132_065,PID1065,,52,35,1.6
W132_066,PID1066,69,60,55,1.3
W132_067,PID1067,fifty,86,65,1.7
W132_068,PID1068,85,67,62,1.4
W132_069,PID1069,86,87,67,1.3
W132_070,PID1070,77,84,46,1.7
W132_071,PID1071,129,21,91,1.4
W132_072,PID1072,23,61,13,1.8
W132_073,PID1073,68,49,51,1.3
W132_074,PID1074,zero,68,16,1.2
W132_075,PID1075,38,90,22,1.7
W132_076,PID1076,-51,85,91,1.7
W132_077,PID1077,102,74,57,1.8
W132_078,PID1078,20,89,17,1.2
W132_079,PID1079,46,100,31,1.5
W132_080,PID1080,80,30,59,1.4
W132_081,PID1081,-6,82,17,1.9
W132_082,PID1082,36,82,21,1.7
W132_083,PID1083,,77,45,1.6
W132_084,PID1084,71,95,42,1.7
W132_085,PID1085,134,39,96,1.4
W132_086,PID1086,159,41,88,1.8
W132_087,PID1087,118,84,77,1.5
W132_088,PID1088,-69,25,31,1.9
W132_089,PID1089,162,57,98,1.7
W132_090,PID1090,twenty,56,12,1.5
W132_091,PID1091,44,63,35,1.3
W132_092,PID1092,103,60,52,2.0
W132_093,PID1093,82,56,56,1.5
W132_094,PID1094,136,47,73,1.9
W132_095,PID1095,107,61,60,1.8
W132_096,PID1096,61,48,41,1.5
W132_097,PID1097,106,49,72,1.5
W132_098,PID1098,135,60,72,1.9
W132_099,PID1099,95,31,61,1.6
W133_000,PID1000,,28,51,1.3
W133_001,PID1001,-60,61,61,1.4
W133_002,PID1002,93,74,70,1.3
W133_003,PID1003,49,34,29,1.7
W133_004,PID1004,27,46,17,1.6
W133_005,PID1005,139,72,90,1.5
W133_006,PID1006,97,35,65,1.5
W133_007,PID1007,24,98,19,1.3
W133_008,PID1008,133,75,68,2.0
W133_009,PID1009,-39,64,25,1.9
W133_010,PID1010,145,83,76,1.9
W133_011,PID1011,49,33,30,1.6
W133_012,PID1012,51,38,39,1.3
W133_013,PID1013,119,95,61,2.0
W133_014,PID1014,60,29,49,1.2
W133_015,PID1015,93,71,58,1.6
W133_016,PID1016,91,41,53,1.7
W133_017,PID1017,fifty,46,42,1.6
W133_018,PID1018,66,29,37,1.8
W133_019,PID1019,134,41,69,1.9
W133_020,PID1020,161,96,98,1.6
W133_021,PID1021,87,95,46,1.9
W133_022,PID1022,one hundred,53,30,2.0
W133_023,PID1023,120,21,81,1.5
W133_024,PID1024,62,62,43,1.4
W133_025,PID1025,49,89,36,1.4
W133_026,PID1026,129,87,95,1.4
W133_027,PID1027,19,81,12,1.6
W133_028,PID1028,73,29,54,1.4
W133_029,PID1029,22,28,15,1.5
W133_030,PID1030,83,44,52,1.6
W133_031,PID1031,65,22,51,1.3
W133_032,PID1032,fifteen,83,25,1.5
W133_033,PID1033,40,45,23,1.7
W133_034,PID1034,fifty,36,60,1.6
W133_035,PID1035,twenty,72,10,1.5
W133_036,PID1036,82,54,53,1.5
W133_037,PID1037,33,51,17,1.9
W133_038,PID1038,twenty,89,30,1.3
W133_039,PID1039,125,47,79,1.6
W133_040,PID1040,-89,52,31,1.8
W133_041,PID1041,125,79,100,1.2
W133_042,PID1042,21,48,11,1.9
W133_043,PID1043,fifteen,74,25,1.4
W133_044,PID1044,100,39,78,1.3
W133_045,PID1045,-58,41,29,1.6
W133_046,PID1046,97,72,56,1.7
W133_047,PID1047,157,26,87,1.8
W133_048,PID1048,,63,97,1.2
W133_049,PID1049,103,31,54,1.9
W133_050,PID1050,92,28,72,1.3
W133_051,PID1051,97,28,79,1.2
W133_052,PID1052,105,63,68,1.5
W133_053,PID1053,103,73,52,2.0
W133_054,PID1054,,23,47,1.8
W133_055,PID1055,94,41,55,1.7
W133_056,PID1056,-89,83,81,2.0
W133_057,PID1057,32,61,21,1.5
W133_058,PID1058,91,55,69,1.3
W133_059,PID1059,39,22,23,1.7
W133_060,PID1060,14,88,11,1.3
W133_061,PID1061,59,73,36,1.6
W133_062,PID1062,fifty,73,14,1.6
W133_063,PID1063,20,85,12,1.7
W133_064,PID1064,78,32,41,1.9
W133_065,PID1065,67,54,45,1.5
W133_066,PID1066,ten,70,32,1.4
W133_067,PID1067,135,69,74,1.8
W133_068,PID1068,119,86,90,1.3
W133_069,PID1069,19,98,14,1.4
W133_070,PID1070,107,66,71,1.5
W133_071,PID1071,31,33,21,1.5
W133_072,PID1072,ten,75,61,1.2
W133_073,PID1073,106,98,86,1.2
W133_074,PID1074,30,27,17,1.8
W133_075,PID1075,,60,68,1.8
W133_076,PID1076,twenty,52,70,1.9
W133_077,PID1077,119,40,72,1.7
W133_078,PID1078,65,37,43,1.5
W133_079,PID1079,143,20,77,1.9
W133_080,PID1080,158,86,83,1.9
W133_081,PID1081,30,60,18,1.7
W133_082,PID1082,20,50,12,1.7
W133_083,PID1083,114,92,79,1.4
W133_084,PID1084,69,75,56,1.2
W133_085,PID1085,119,71,86,1.4
W133_086,PID1086,92,53,49,1.9
W133_087,PID1087,133,72,100,1.3
W133_088,PID1088,-39,48,41,1.7
W133_089,PID1089,84,90,54,1.6
W133_090,PID1090,24,33,19,1.3
W133_091,PID1091,43,23,27,1.6
W133_092,PID1092,165,61,98,1.7
W133_093,PID1093,63,21,41,1.5
W133_094,PID1094,23,84,19,1.2
W133_095,PID1095,128,22,91,1.4
W133_096,PID1096,24,89,15,1.6
W133_097,PID1097,89,21,62,1.4
W133_098,PID1098,91,48,62,1.5
W133_099,PID1099,118,81,89,1.3
W134_000,PID1000,65,65,39,1.7
W134_001,PID1001,27,81,21,1.3
W134_002,PID1002,fifty,68,24,1.5
W134_003,PID1003,138,96,84,1.6
W134_004,PID1004,-86,89,54,2.0
W134_005,PID1005,115,85,71,1.6
W134_006,PID1006,86,30,54,1.6
W134_007,PID1007,62,22,38,1.6
W134_008,PID1008,90,23,60,1.5
W134_009,PID1009,ten,84,28,1.4
W134_010,PID1010,twenty,81,13,1.5
W134_011,PID1011,18,29,10,1.8
W134_012,PID1012,150,86,85,1.8
W134_013,PID1013,38,95,28,1.4
W134_014,PID1014,-23,48,40,1.6
W134_015,PID1015,116,88,83,1.4
W134_016,PID1016,120,92,99,1.2
W134_017,PID1017,138,67,86,1.6
W134_018,PID1018,-89,84,46,1.3
W134_019,PID1019,-66,33,75,1.3
W134_020,PID1020,126,30,96,1.3
W134_021,PID1021,65,34,39,1.7
W134_022,PID1022,122,77,96,1.3
W134_023,PID1023,158,73,80,2.0
W134_024,PID1024,119,86,83,1.4
W134_025,PID1025,147,35,84,1.8
W134_026,PID1026,120,79,86,1.4
W134_027,PID1027,17,40,12,1.4
W134_028,PID1028,29,63,15,1.9
W134_029,PID1029,117,72,62,1.9
W134_030,PID1030,-43,96,53,1.9
W134_031,PID1031,108,22,81,1.3
W134_032,PID1032,33,91,21,1.6
W134_033,PID1033,55,94,31,1.8
W134_034,PID1034,-85,86,74,1.5
W134_035,PID1035,27,81,14,1.9
W134_036,PID1036,166,48,96,1.7
W134_037,PID1037,,77,23,1.2
W134_038,PID1038,138,27,86,1.6
W134_039,PID1039,90,69,52,1.7
W134_040,PID1040,fifty,89,22,1.9
W134_041,PID1041,40,27,31,1.3
W134_042,PID1042,-88,21,20,1.2
W134_043,PID1043,-77,46,76,1.4
W134_044,PID1044,fifty,42,75,1.7
W134_045,PID1045,49,87,39,1.3
W134_046,PID1046,121,76,86,1.4
W134_047,PID1047,46,54,24,1.9
W134_048,PID1048,24,72,14,1.7
W134_049,PID1049,32,71,21,1.5
W134_050,PID1050,106,25,54,2.0
W134_051,PID1051,,36,26,1.5
W134_052,PID1052,63,51,52,1.2
W134_053,PID1053,97,73,68,1.4
W134_054,PID1054,111,20,64,1.7
W134_055,PID1055,49,34,27,1.8
W134_056,PID1056,50,97,31,1.6
W134_057,PID1057,81,37,48,1.7
W134_058,PID1058,170,94,94,1.8
W134_059,PID1059,one hundred,93,86,1.3
W134_060,PID1060,73,96,39,1.9
W134_061,PID1061,29,34,17,1.7
W134_062,PID1062,83,34,59,1.4
W134_063,PID1063,24,94,17,1.4
W134_064,PID1064,66,86,35,1.9
